Source,StartDate,EndDate,Duration (in seconds),RecordedDate,Which of the following roles describes you the best?,Which of the following roles describes you the best? - Others? Please specify.,How many years of professional experience of Java development do you have? (optional),Have you ever submitted refactoring contributions to a software project?,Have you ever reviewed refactoring contributions submitted by others?,"Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - change software behavior / original design","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - introduce bugs / breaks APIs / break compatibility","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - violate requirements / domain / design assumptions","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - degrade performance / memory usage","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - lower readability","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - increase complexity","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - do not adhere to coding style / convention, or contain poor variable naming","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - need additional functional/non-functional testing","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - should contain more changes / do not fully address the code quality issue","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - by automated refactoring are not considered valuable","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - have limited value or unclear goals","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - bring potential risks which overweigh their value","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - do not generalize to the whole system","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - do not improve the performance","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - are not in the community interest","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - conflict with planned code changes","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - are non-optimal design solution","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - contain problematic exception handling","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - lead to disagreement on third-party component adoption","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - lead to disagreement on exposed interfaces","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - lead to disagreement on type / accessibility of variables","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - contain problematic / inadequate design patterns","Based on your experience (as contributor or reviewer), please express your agreement level to the following statements. Refactoring contributors are often rejected because the code contributions... - contain unsuitable responsibility distribution among classes or modules","Please specify other reasons you have encountered (as contributor or reviewer) for the rejection of refactoring-related contributions, if not mentioned above. (optional)",What are the most important characteristics of accepted refactoring-related contributions?
OSS,8/14/20 14:38,8/14/20 14:41,180,8/14/20 14:41,Technical Lead,,>10 years,Yes,No,Neutral,Disagree,Neutral,Neutral,Disagree,Disagree,Neutral,Neutral,Neutral,Agree,Agree,Agree,,Neutral,Disagree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Agree,,
OSS,8/14/20 14:56,8/14/20 14:58,142,8/14/20 14:58,Sotware Architect,,>10 years,Yes,No,Agree,Agree,Agree,Neutral,Disagree,Disagree,Agree,Agree,Neutral,Strongly Agree,Neutral,Agree,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Neutral,,
OSS,8/14/20 19:32,8/14/20 19:38,341,8/14/20 19:38,Developer,,< 3,Yes,No,Neutral,Neutral,Agree,Neutral,Agree,Agree,Strongly Agree,Agree,Neutral,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Strongly Agree,Agree,,"Correctness: Pass all testing modules (e.g., PyTest)
Consistent coding style
Improve the readability / robustness"
OSS,8/15/20 6:53,8/15/20 6:57,241,8/15/20 6:57,Developer,,>10 years,Yes,No,Neutral,Neutral,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,,Agree,Neutral,Agree,Agree,Neutral,Neutral,Agree,Agree,Strongly Agree,Agree,,
OSS,8/15/20 21:07,8/15/20 21:11,270,8/15/20 21:11,Developer,,6-10 years,Yes,No,Neutral,Disagree,Agree,Neutral,Neutral,Disagree,Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Neutral,Neutral,Neutral,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,
OSS,8/15/20 21:16,8/15/20 21:20,262,8/15/20 21:20,Developer,,6-10 years,Yes,No,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Agree,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,
OSS,8/15/20 22:25,8/15/20 22:34,543,8/15/20 22:34,Sotware Architect,,>10 years,Yes,No,Strongly Agree,Strongly Agree,Neutral,Strongly Disagree,Strongly Disagree,Neutral,Neutral,Strongly Agree,Agree,Strongly Agree,Neutral,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,
OSS,8/16/20 4:36,8/16/20 5:02,1534,8/16/20 5:02,Developer,,3-5 years,Yes,No,Agree,Neutral,Disagree,Disagree,Neutral,Agree,Strongly Agree,Agree,Neutral,Neutral,Agree,Agree,Neutral,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Neutral,,
OSS,8/16/20 8:18,8/16/20 8:29,608,8/16/20 8:29,Developer,,< 3,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,"Unknown.  Refactoring merge requests I make through work are generally accepted, though rare, and I have made exactly one refactoring merge request to an open source project, which I voluntarily closed after discovering a better approach.",
OSS,8/16/20 12:34,8/16/20 12:59,1502,8/16/20 12:59,Developer,,< 3,Yes,No,Agree,Agree,Neutral,Disagree,Strongly Disagree,Disagree,Agree,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,,
OSS,8/16/20 16:07,8/16/20 16:11,242,8/16/20 16:11,Developer,,< 3,Yes,No,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Agree,Neutral,,Disagree,Neutral,Neutral,Disagree,,Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,problem solving
OSS,8/16/20 20:52,8/16/20 20:55,188,8/16/20 20:55,Developer,,3-5 years,Yes,No,Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,,"Performance, readability, patterns "
OSS,8/16/20 20:52,8/16/20 20:55,199,8/16/20 20:55,Developer,,< 3,Yes,No,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,
OSS,8/16/20 21:01,8/16/20 21:03,171,8/16/20 21:03,Developer,,< 3,Yes,No,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,"Address an underlying issue with the software in question, contain quality, readable code that adheres to the agreed upon style guidelines of the project"
OSS,8/16/20 21:44,8/16/20 21:52,475,8/16/20 21:52,Developer,,3-5 years,Yes,No,Strongly Agree,Strongly Agree,Agree,Agree,Neutral,Neutral,Neutral,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Neutral,Neutral,Neutral,,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,,The code should stick to the same functional and non-functional requirements as per the project design but improve on the code coverage when compared to previous code 
OSS,8/16/20 21:48,8/16/20 22:11,1401,8/16/20 22:11,Developer,,< 3,Yes,No,Neutral,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Neutral,Disagree,Agree,Disagree,Disagree,Agree,Neutral,Neutral,Agree,,Disagree,Neutral,Neutral,Agree,Neutral,Agree,Agree,"Disagreement over whether ""hacky"" solutions are justified to fix small problems in an unorthadox manner, or whether the mere presence of hacky solutions showcases fundamental problems with design philosophy and are thus rejected regardless of effectiveness. Often perfect is the enemy of good enough and results in wasting time for no practical benefit, but death by a thousand papercuts may emerge if hacky solutions are not effectively managed depending on the codebase. Individual reviews may arbitrarily have different decisions on acceptibility here.","A refactor should not cause significant burdens elsewhere unless it carries a significant benefit to those it impacts, either immediately or in the future. A  refactor that does not benefit anybody else but the module maintainer yet causes problems for other people will generally be denied regardless of the individual modules improvements. Therefore the most important characteristic of a refactor is it must provide practical benefit to the majority of the developers/users, or otherwise be transparent to anyone depending upon it; or risks being rejected regardless of if the contribution isolated from the rest of the system is good."
OSS,8/16/20 22:45,8/16/20 22:50,313,8/16/20 22:50,Technical Lead,,>10 years,Yes,No,Agree,Strongly Agree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Neutral,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,,Agree,Agree,Agree,Agree,,
OSS,8/16/20 23:01,8/16/20 23:07,348,8/16/20 23:07,Others? Please specify.,SysOps,< 3,Yes,No,Agree,Strongly Agree,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Disagree,Agree,Agree,Neutral,Disagree,Neutral,Agree,Neutral,Neutral,Agree,Agree,Agree,Agree,Neutral,,
OSS,8/17/20 0:20,8/17/20 3:36,11756,8/17/20 3:36,Developer,,< 3,Yes,No,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,
OSS,8/17/20 3:53,8/17/20 3:59,369,8/17/20 3:59,Developer,,< 3,Yes,No,Agree,Strongly Agree,Neutral,Agree,Disagree,Disagree,Agree,Agree,Neutral,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Neutral,Agree,I believe this table tacked every issue beautifully :),"Ensure the complexity is less, adhere to the style used in the Codebase, do not let code coverage decrease and handle errors gracefully if not accounted for in the original design"
OSS,8/17/20 4:10,8/17/20 4:30,1216,8/17/20 4:30,Technical Lead,,>10 years,Yes,No,Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,Strongly Agree,Disagree,,Ask for reviewers and apply code review suggestions according their comments.
OSS,8/17/20 4:40,8/17/20 4:43,216,8/17/20 4:43,Technical Lead,,< 3,Yes,No,Disagree,Disagree,Neutral,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Neutral,Strongly Agree,,Neutral,Neutral,Neutral,Neutral,Agree,,conflict with planned code changes.,
OSS,8/17/20 5:48,8/17/20 5:50,147,8/17/20 5:50,Developer,,3-5 years,Yes,No,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Disagree,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,
OSS,8/17/20 10:22,8/17/20 10:25,212,8/17/20 10:25,Developer,,< 3,Yes,No,Neutral,Strongly Agree,Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Strongly Agree,Agree,Disagree,Disagree,Neutral,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Neutral,Neutral,,
OSS,8/17/20 12:30,8/17/20 12:49,1097,8/17/20 12:49,Developer,,>10 years,Yes,No,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Disagree,Disagree,Agree,Strongly Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,,improve code readability
OSS,8/17/20 13:52,8/17/20 13:58,364,8/17/20 13:58,Developer,,< 3,Yes,No,Agree,Strongly Agree,Neutral,Disagree,Disagree,Neutral,Agree,Agree,Disagree,,Neutral,Neutral,Neutral,Disagree,Disagree,Agree,Agree,Agree,Neutral,Agree,Disagree,Agree,Agree,"Some Other remark: your process of selecting participants is not 100% working. I got chosen because of a seemingly rejected PR in Signal-Android. But thats the way they Merge the code, they dont merge the PR but Just Push the Commit and Close the PR. You might have a Look Into that.","Easy to Understand, Not changing APIs or functionality"
Friends,8/10/20 8:28,8/10/20 8:44,939,8/10/20 8:44,Developer,,3-5 years,Yes,No,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Neutral,Neutral,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,,"improvement of readability, more elegant design"
Friends,8/10/20 11:51,8/10/20 12:00,490,8/10/20 12:00,Developer,,6-10 years,Yes,No,Disagree,Neutral,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Neutral,Agree,,Agree,Neutral,Agree,,Strongly Disagree,Disagree,Neutral,Disagree,Neutral,Agree,Agree,Neutral,Neutral,Neutral,"In the eyes of the stakeholder/customer refactoring code does not add value. Thus also no time is given to refactoring, as there are ""more urgent things"" to do on the already stretched deadlines.","Actual improvement on the code (efficiency, readability, speed up of further development, stability, ....)."
Friends,8/11/20 8:03,8/11/20 8:11,439,8/11/20 8:11,Developer,,6-10 years,Yes,No,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Neutral,Agree,Agree,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,,
OSS,8/12/20 10:19,8/12/20 10:22,172,8/12/20 10:22,Developer,,3-5 years,No,Yes,Agree,Agree,Neutral,Disagree,Disagree,Agree,Agree,Agree,Disagree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,,
OSS,8/14/20 3:50,8/14/20 3:55,299,8/14/20 3:55,Technical Lead,,>10 years,No,Yes,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No clear reason or value given.,Provide a clear description of the reasoning and the objective of the refactoring.
OSS,8/14/20 12:01,8/14/20 12:05,219,8/14/20 12:05,Developer,,< 3,No,Yes,Agree,Strongly Agree,Neutral,,Agree,Agree,Disagree,Agree,,,Agree,Neutral,Agree,Neutral,,,Agree,Neutral,,Neutral,Neutral,Neutral,Neutral,,"Good design, with explicit reasoning behind each change. Sufficient amount of tests"
OSS,8/14/20 23:50,8/15/20 0:09,1177,8/15/20 0:09,Developer,,< 3,No,Yes,Strongly Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Disagree,Agree,Strongly Agree,Neutral,Strongly Disagree,Neutral,Neutral,Neutral,Agree,Agree,Strongly Agree,Neutral,Agree,Agree,,That they are part of a feature implementation contribution and come with adequate tests to prove no change in behaviour. 
OSS,8/15/20 10:08,8/15/20 12:06,7096,8/15/20 12:06,Developer,,6-10 years,No,Yes,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Neutral,Neutral,Disagree,Disagree,,Disagree,Strongly Disagree,Agree,,,,Agree,,Agree,Agree,,
OSS,8/16/20 2:18,8/16/20 2:24,390,8/16/20 2:24,Developer,,3-5 years,No,Yes,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Strongly Agree,Agree,,Agree,Disagree,Agree,Neutral,Neutral,Disagree,Disagree,Disagree,Agree,Neutral,Disagree,Disagree,Disagree,Neutral,,
OSS,8/16/20 11:04,8/16/20 11:08,271,8/16/20 11:08,Developer,,>10 years,No,Yes,Neutral,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Neutral,,
OSS,8/16/20 20:07,8/16/20 20:47,2440,8/16/20 20:47,Technical Lead,,>10 years,No,Yes,Agree,Strongly Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,,
OSS,8/17/20 1:59,8/17/20 2:14,855,8/17/20 2:14,Developer,,3-5 years,No,Yes,Agree,Agree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Neutral,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Neutral,Neutral,Agree,,,Disagree,Disagree,Disagree,Disagree,"Similar to ""change software behavior / original design"" or ""readability"", some maintainers reject contributions they don't feel comfortable introducing in the code base, wether the don't appreciate the new design or not enough knowledge to understand a more idiomatic approach. The latter is more common in functional programming languages, as idiomatic algorithms are not as straightforward to understands as imperative algorithms.","Completeness: contributing to an OSS project is much more than the code contribution. Refactorings from third-party contributors usually don't have a purpose and have lower priority than other initiatives the projects' maintainers have ongoing. It's up to the contributor to do all the work to get the contribution merged: align community, document new design, fix tests, write release notes, etc."
Friends,8/11/20 2:14,8/11/20 2:24,596,8/11/20 2:24,Developer,,< 3,No,Yes,Disagree,Disagree,Disagree,Disagree,Neutral,Neutral,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Increased readability added by refactoring commit was not regarded as important enough to take the time to deliver the change.,Makes it a lot easier to read and understand code. Structures its components in a clear way.
Friends,8/11/20 8:29,8/11/20 8:31,142,8/11/20 8:31,Technical Lead,,6-10 years,No,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Disagree,Agree,Disagree,Agree,Neutral,Neutral,Neutral,Neutral,,Agree,Neutral,Agree,Neutral,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,,
OSS,8/10/20 9:13,8/10/20 9:17,218,8/10/20 9:17,Sotware Architect,,>10 years,Yes,Yes,Agree,Agree,Agree,Agree,Disagree,Disagree,Neutral,Disagree,Strongly Disagree,Neutral,Agree,Agree,Agree,Disagree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,,
OSS,8/10/20 9:30,8/10/20 9:35,283,8/10/20 9:35,Developer,,3-5 years,Yes,Yes,Agree,Strongly Agree,Agree,Neutral,Disagree,Disagree,Neutral,Neutral,Agree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,,
